Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
for	QF10	20180821	16,2018-08-21 16:00:48,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF10/05_forQF10_1_20180821_164823.avi,3554.520,25.0,Unknown,nectarforaging,,STATE,87.301,223.087,135.786,,
nest	QF10	20180816	6,2018-08-16 06:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF10/05_nestQF10_1_20180816_063553.avi,3601.400,25.0,Queen (6),broodmanipulate,,STATE,89.055,97.807,8.752,,
nest	QF10	20180816	8,2019-02-25 12:26:20,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF10/05_nestQF10_1_20180816_083559.avi,3599.000,25.0,Queen (6),incubate,,STATE,110.520,148.280,37.760,,
nest	QF10	20180816	6,2018-08-16 06:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF10/05_nestQF10_1_20180816_063553.avi,3601.400,25.0,Queen (6),broodmanipulate,,STATE,127.256,130.857,3.601,,
nest	QF10	20180816	6,2018-08-16 06:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF10/05_nestQF10_1_20180816_063553.avi,3601.400,25.0,Queen (6),broodmanipulate,,STATE,136.528,194.902,58.374,,
nest	QF10	20180816	8,2019-02-25 12:26:20,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF10/05_nestQF10_1_20180816_083559.avi,3599.000,25.0,Queen (6),incubate,,STATE,169.040,198.360,29.320,,
for	QF10	20180821	23,2018-08-21 23:00:25,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QF/QF10/05_forQF10_1_20180821_234837.avi,3600.720,25.0,Unknown,nectarforaging,,STATE,174.862,298.631,123.769,,
nest	QF10	20180815	9,2018-08-15 09:00:48,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF10/05_nestQF10_1_20180815_093444.avi,3555.280,25.0,Queen (6),broodmanipulate,,STATE,175.660,206.412,30.752,,
nest	QF10	20180816	8,2019-02-25 12:26:20,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF10/05_nestQF10_1_20180816_083559.avi,3599.000,25.0,Queen (6),broodmanipulate,,STATE,206.280,215.480,9.200,,
nest	QF10	20180816	6,2018-08-16 06:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF10/05_nestQF10_1_20180816_063553.avi,3601.400,25.0,Queen (6),broodmanipulate,,STATE,210.929,231.976,21.047,,
nest	QF10	20180815	9,2018-08-15 09:00:48,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF10/05_nestQF10_1_20180815_093444.avi,3555.280,25.0,Queen (6),broodmanipulate,,STATE,212.963,230.740,17.777,,
nest	QF10	20180816	6,2018-08-16 06:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF10/05_nestQF10_1_20180816_063553.avi,3601.400,25.0,Queen (6),incubate,,STATE,238.177,281.254,43.077,,
nest	QF10	20180815	9,2018-08-15 09:00:48,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF10/05_nestQF10_1_20180815_093444.avi,3555.280,25.0,Queen (6),incubate,,STATE,244.260,301.581,57.321,,
