Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QA03	20180705	9,2018-07-05 09:00:17,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA03/05_nestQA03_1_20180705_090101.avi,3600.720,25.0,Queen,incubate,,STATE,0.000,114.754,114.754,,
nest	QA03	20180710	19,2018-07-10 19:00:33,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA03/05_nestQA03_1_20180710_191842.avi,3051.360,25.0,Queen,broodmanipulate,,STATE,0.000,287.480,287.480,,
nest	QA03	20180711	0,2018-07-11 00:00:20,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA03/05_nestQA03_1_20180711_001926.avi,2797.720,25.0,Queen,incubate,,STATE,0.000,11.378,11.378,,
nest	QA03	20180704	15,2018-07-04 15:00:16,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA03/05_nestQA03_1_20180704_150029.avi,3600.840,25.0,Queen,broodmanipulate,,STATE,0.040,28.560,28.520,,
nest	QA03	20180705	4,2018-07-05 04:00:21,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA03/05_nestQA03_1_20180705_040054.avi,3599.520,25.0,Queen,broodmanipulate,,STATE,0.680,259.120,258.440,,
nest	QA03	20180711	13,2018-07-11 13:00:55,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA03/05_nestQA03_1_20180711_135823.avi,2488.880,25.0,Queen,incubate,,STATE,0.920,165.800,164.880,,
nest	QA03	20180704	20,2018-07-04 20:00:18,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA03/05_nestQA03_1_20180704_200040.avi,3598.960,25.0,Queen,incubate,,STATE,0.960,300.999,300.039,,
nest	QA03	20180704	19,2018-07-04 19:00:41,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA03/05_nestQA03_1_20180704_190039.avi,3601.080,25.0,Queen,incubate,,STATE,1.075,227.206,226.131,,
nest	QA03	20180710	13,2018-07-10 13:00:34,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA03/05_nestQA03_1_20180710_131719.avi,3253.520,25.0,Queen,incubate,,STATE,1.075,1790.951,1789.876,,
nest	QA03	20180705	6,2018-07-05 06:00:00,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA03/05_nestQA03_1_20180705_060058.avi,3600.920,25.0,Queen,broodmanipulate,,STATE,1.652,46.980,45.328,,
