Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QT12	20181108	2,2018-11-08 02:00:39,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_022917.avi,2201.280,25.0,Queen (93),broodmanipulate,,STATE,81.240,99.800,18.560,,
nest	QT12	20181108	6,2018-11-06 06:00:14,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_063012.avi,1675.600,25.0,Queen (93),broodmanipulate,,STATE,85.156,86.251,1.095,,
nest	QT12	20181108	6,2018-11-06 06:00:14,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_063012.avi,1675.600,25.0,Queen (93),broodmanipulate,,STATE,87.852,107.776,19.924,,
nest	QT12	20181107	18,2018-11-07 18:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181117_180136.avi,89.120,25.0,Queen (93),end,,POINT,89.000,89.000,NA,,
nest	QT12	20181108	20,2018-11-08 20:00:26,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_204717.avi,882.320,25.0,Queen (93),broodmanipulate,,STATE,92.406,98.955,6.549,,
nest	QT12	20181108	14,2018-11-08 14:00:40,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_144615.avi,883.040,25.0,Worker 1 (19),feedsbrood,,POINT,97.179,97.179,NA,,
nest	QT12	20181108	20,2018-11-08 20:00:26,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_204717.avi,882.320,25.0,Queen (93),broodmanipulate,,STATE,102.981,107.355,4.374,,
nest	QT12	20181108	14,2018-11-08 14:00:40,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_144615.avi,883.040,25.0,Queen (93),broodmanipulate,,STATE,103.080,241.080,138.000,,
nest	QT12	20181108	2,2018-11-08 02:00:39,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_022917.avi,2201.280,25.0,Queen (93),broodmanipulate,,STATE,104.680,127.320,22.640,,
nest	QT12	20181108	4,2018-11-08 04:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_042947.avi,929.880,25.0,Queen (93),broodmanipulate,,STATE,109.055,110.150,1.095,,
nest	QT12	20181108	14,2018-11-08 14:00:40,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_144615.avi,883.040,25.0,Worker 1 (19),feedsbrood,,POINT,109.080,109.080,NA,,
nest	QT12	20181108	4,2018-11-08 04:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_042947.avi,929.880,25.0,Queen (93),broodmanipulate,,STATE,111.730,115.500,3.770,,
nest	QT12	20181108	2,2018-11-08 02:00:39,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_022917.avi,2201.280,25.0,Queen (93),broodmanipulate,,STATE,131.240,141.040,9.800,,
nest	QT12	20181108	4,2018-11-08 04:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_042947.avi,929.880,25.0,Queen (93),broodmanipulate,,STATE,134.350,140.254,5.904,,
nest	QT12	20181108	3,2018-11-08 03:00:57,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_032926.avi,1529.120,25.0,Queen (93),broodmanipulate,,STATE,143.240,156.320,13.080,,
nest	QT12	20181108	4,2018-11-08 04:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_042947.avi,929.880,25.0,Queen (93),broodmanipulate,,STATE,146.226,153.227,7.001,,
nest	QT12	20181108	20,2018-11-08 20:00:26,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_204717.avi,882.320,25.0,Queen (93),broodmanipulate,,STATE,147.478,158.076,10.598,,
nest	QT12	20181108	6,2018-11-06 06:00:14,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_063012.avi,1675.600,25.0,Queen (93),broodmanipulate,,STATE,152.701,157.577,4.876,,
nest	QT12	20181108	20,2018-11-08 20:00:26,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_204717.avi,882.320,25.0,Queen (93),incubate,,STATE,158.077,251.954,93.877,,
nest	QT12	20181108	3,2018-11-08 03:00:57,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_032926.avi,1529.120,25.0,Queen (93),broodmanipulate,,STATE,161.240,169.960,8.720,,
nest	QT12	20181107	16,2019-10-21 13:02:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181107_162805.avi,2176.960,25.0,Queen (93),broodmanipulate,,STATE,167.645,193.940,26.295,,
nest	QT12	20181108	2,2018-11-08 02:00:39,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_022917.avi,2201.280,25.0,Queen (93),incubate,,STATE,173.640,179.800,6.160,,
nest	QT12	20181108	3,2018-11-08 03:00:57,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_032926.avi,1529.120,25.0,Queen (93),broodmanipulate,,STATE,176.560,186.999,10.439,,
nest	QT12	20181108	2,2018-11-08 02:00:39,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_022917.avi,2201.280,25.0,Queen (93),broodmanipulate,,STATE,186.440,198.759,12.319,,
nest	QT12	20181108	3,2018-11-08 03:00:57,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_032926.avi,1529.120,25.0,Queen (93),incubate,,STATE,187.000,221.600,34.600,,
nest	QT12	20181108	2,2018-11-08 02:00:39,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_022917.avi,2201.280,25.0,Queen (93),incubate,,STATE,198.760,300.239,101.479,,
nest	QT12	20181108	4,2018-11-08 04:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_042947.avi,929.880,25.0,Worker 2 (77),feedsbrood,,POINT,200.123,200.123,NA,,
nest	QT12	20181107	16,2019-10-21 13:02:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181107_162805.avi,2176.960,25.0,Queen (93),broodmanipulate,,STATE,203.767,265.283,61.516,,
nest	QT12	20181107	16,2019-10-21 13:02:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181107_162805.avi,2176.960,25.0,Worker 3 (88),feedsbrood,,POINT,209.869,209.869,NA,,
nest	QT12	20181108	3,2018-11-08 03:00:57,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_032926.avi,1529.120,25.0,Queen (93),broodmanipulate,,STATE,223.760,276.320,52.560,,
nest	QT12	20181107	16,2019-10-21 13:02:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181107_162805.avi,2176.960,25.0,Queen (93),feedsbrood,,POINT,227.011,227.011,NA,,
nest	QT12	20181108	14,2018-11-08 14:00:40,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_144615.avi,883.040,25.0,Queen (93),incubate,,STATE,242.080,270.160,28.080,,
nest	QT12	20181108	20,2018-11-08 20:00:26,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_204717.avi,882.320,25.0,Queen (93),broodmanipulate,,STATE,253.054,303.525,50.471,,
nest	QT12	20181107	16,2019-10-21 13:02:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181107_162805.avi,2176.960,25.0,Queen (93),broodmanipulate,,STATE,267.887,273.085,5.198,,
nest	QT12	20181108	14,2018-11-08 14:00:40,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_144615.avi,883.040,25.0,Queen (93),broodmanipulate,,STATE,271.000,300.320,29.320,,
nest	QT12	20181107	16,2019-10-21 13:02:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181107_162805.avi,2176.960,25.0,Queen (93),incubate,,STATE,273.086,286.033,12.947,,
nest	QT12	20181108	3,2018-11-08 03:00:57,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_032926.avi,1529.120,25.0,Queen (93),broodmanipulate,,STATE,280.520,299.119,18.599,,
nest	QT12	20181107	16,2019-10-21 13:02:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181107_162805.avi,2176.960,25.0,Queen (93),broodmanipulate,,STATE,288.584,294.285,5.701,,
nest	QT12	20181107	16,2019-10-21 13:02:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181107_162805.avi,2176.960,25.0,Queen (93),broodmanipulate,,STATE,296.860,301.535,4.675,,
nest	QT12	20181108	3,2018-11-08 03:00:57,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_032926.avi,1529.120,25.0,Queen (93),end,,POINT,299.120,299.120,NA,,
nest	QT12	20181108	2,2018-11-08 02:00:39,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_022917.avi,2201.280,25.0,Queen (93),end,,POINT,300.240,300.240,NA,,
nest	QT12	20181108	14,2018-11-08 14:00:40,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_144615.avi,883.040,25.0,Queen (93),end,,POINT,301.040,301.040,NA,,
nest	QT12	20181107	16,2019-10-21 13:02:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181107_162805.avi,2176.960,25.0,Queen (93),end,,POINT,301.536,301.536,NA,,
nest	QT12	20181108	20,2018-11-08 20:00:26,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_204717.avi,882.320,25.0,Queen (93),end,,POINT,303.526,303.526,NA,,
nest	QT12	20181108	6,2018-11-06 06:00:14,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_nestQT12_1_20181108_063012.avi,1675.600,25.0,Worker 2 (77),feedsbrood,,POINT,431.199,431.199,NA,,
for	QT12	20181108	20,2018-11-08 20:00:32,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QT/QT12/05_forQT12_1_20181108_205019.avi,898.200,25.0,Worker 3 (88),pollenforaging,,STATE,830.671,834.121,3.450,,
for	QT12	20181108	20,2018-11-08 20:00:32,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QT/QT12/05_forQT12_1_20181108_205019.avi,898.200,25.0,Worker 3 (88),nectarforaging,,STATE,843.422,848.422,5.000,,
for	QT12	20181108	20,2018-11-08 20:00:32,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QT/QT12/05_forQT12_1_20181108_205019.avi,898.200,25.0,Worker 3 (88),nectarforaging,,STATE,855.422,874.171,18.749,,
for	QT12	20181108	20,2018-11-08 20:00:32,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QT/QT12/05_forQT12_1_20181108_205019.avi,898.200,25.0,Worker 3 (88),nectarforaging,,STATE,875.096,896.821,21.725,,
for	QT12	20181107	16,2018-11-07 16:00:16,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_forQT12_1_20181107_162905.avi,2188.400,25.0,Worker 1 (19),nectarforaging,,STATE,974.592,1042.796,68.204,,
for	QT12	20181108	2,2018-11-08 02:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT12/05_forQT12_1_20181108_023102.avi,2222.160,25.0,No focal subject,pollenforaging,,STATE,1295.845,1303.525,7.680,,
