Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
for	QF14	20181115	5,2018-11-15 05:00:17,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF14/05_forQF14_1_20181115_054133.avi,59.760,25.0,Worker 4 (87),nectarforaging,,STATE,19.701,23.929,4.228,,
for	QF14	20181114	8,2018-11-14 08:00:09,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF14/05_forQF14_1_20181114_084223.avi,63.160,25.0,Worker 4 (87),pollenforaging,,STATE,20.328,48.552,28.224,,
for	QF14	20181119	14,2018-11-19 14:00:45,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_forQF14_1_20181119_143435.avi,65.640,25.0,Worker 4 (87),nectarforaging,,STATE,23.704,25.304,1.600,,
nest	QF14	20181121	22,2018-11-21 22:00:08,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_223401.avi,1897.770,22.0,Worker 4 (87),fillshoneypot,,POINT,23.765,23.765,NA,,
for	QF14	20181119	3,2018-11-19 03:00:16,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF14/05_forQF14_1_20181119_030051.avi,68.120,25.0,Worker 4 (87),pollenforaging,,STATE,23.976,46.939,22.963,,
nest	QF14	20181121	3,2018-11-21 03:00:05,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_033131.avi,1863.500,22.0,Worker 3 (75),feedsbrood,,POINT,25.655,25.655,NA,,
nest	QF14	20181121	15,2021-11-15 15:00:42,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_153312.avi,1789.090,22.0,Worker 1 (23),feedsbrood,,POINT,26.917,26.917,NA,,
nest	QF14	20181119	14,2018-11-19 14:00:23,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181119_141813.avi,73.140,22.0,Queen (63),broodmanipulate,,STATE,27.409,30.364,2.955,,
nest	QF14	20181114	22,2018-11-14 22:00:03,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181114_223245.avi,73.000,22.0,Queen (63),broodmanipulate,,STATE,28.931,33.231,4.300,,
nest	QF14	20181119	3,2018-11-19 03:00:27,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181119_035801.avi,301.091,22.0,Queen (63),broodmanipulate,,STATE,29.501,78.091,48.590,,
nest	QF14	20181119	23,2018-11-19 23:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181119_235729.avi,56.860,22.0,Queen (63),incubate,,STATE,29.631,56.278,26.647,,
nest	QF14	20181114	8,2018-11-14 08:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181114_085009.avi,71.320,22.0,Worker 2 (40),feedsbrood,,POINT,30.753,30.753,NA,,
nest	QF14	20181115	8,2018-11-15 08:00:36,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181115_082036.avi,63.090,22.0,Worker 3 (75),feedsbrood,,POINT,31.554,31.554,NA,,
nest	QF14	20181121	22,2018-11-21 22:00:08,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_223401.avi,1897.770,22.0,Worker 4 (87),fillshoneypot,,POINT,32.586,32.586,NA,,
nest	QF14	20181120	5,2018-11-20 05:00:21,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181120_053332.avi,71.000,22.0,Queen (63),incubate,,STATE,35.003,56.828,21.825,,
nest	QF14	20181114	22,2018-11-14 22:00:03,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181114_223245.avi,73.000,22.0,Queen (63),broodmanipulate,,STATE,35.379,72.167,36.788,,
nest	QF14	20181114	8,2018-11-14 08:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181114_085009.avi,71.320,22.0,Worker 2 (40),feedsbrood,,POINT,37.777,37.777,NA,,
nest	QF14	20181121	22,2018-11-21 22:00:08,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_223401.avi,1897.770,22.0,Worker 4 (87),fillshoneypot,,POINT,40.837,40.837,NA,,
nest	QF14	20181114	2,2018-11-14 02:00:41,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181114_022906.avi,61.180,22.0,Worker 3 (75),feedsbrood,,POINT,40.905,40.905,NA,,
nest	QF14	20181121	3,2018-11-21 03:00:05,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_033131.avi,1863.500,22.0,Queen (63),broodmanipulate,,STATE,42.153,112.105,69.952,,
nest	QF14	20181119	14,2018-11-19 14:00:23,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181119_141813.avi,73.140,22.0,Queen (63),broodmanipulate,,STATE,47.227,54.091,6.864,,
for	QF14	20181115	4,2018-11-15 04:00:17,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF14/05_forQF14_1_20181115_043801.avi,58.760,25.0,Worker 4 (87),pollenforaging,,STATE,47.780,56.505,8.725,,
nest	QF14	20181119	14,2018-11-19 14:00:23,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181119_141813.avi,73.140,22.0,Queen (63),incubate,,STATE,54.318,73.135,18.817,,
nest	QF14	20181119	23,2018-11-19 23:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181119_235729.avi,56.860,22.0,Queen (63),end,,POINT,56.279,56.279,NA,,
nest	QF14	20181121	22,2018-11-21 22:00:08,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_223401.avi,1897.770,22.0,Worker 4 (87),fillshoneypot,,POINT,56.738,56.738,NA,,
nest	QF14	20181120	5,2018-11-20 05:00:21,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181120_053332.avi,71.000,22.0,Queen (63),broodmanipulate,,STATE,59.402,70.349,10.947,,
nest	QF14	20181121	15,2021-11-15 15:00:42,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_153312.avi,1789.090,22.0,Worker 1 (23),feedsbrood,,POINT,60.593,60.593,NA,,
nest	QF14	20181119	3,2018-11-19 03:00:27,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181119_035801.avi,301.091,22.0,Queen (63),incubate,,STATE,60.818,75.364,14.546,,
nest	QF14	20181113	13,2018-11-13 13:00:02,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181113_132051.avi,66.730,22.0,Queen (63),incubate,,STATE,63.091,66.726,3.635,,
nest	QF14	20181113	13,2018-11-13 13:00:02,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181113_132051.avi,66.730,22.0,Queen (63),end,,POINT,66.727,66.727,NA,,
nest	QF14	20181120	5,2018-11-20 05:00:21,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181120_053332.avi,71.000,22.0,Queen (63),end,,POINT,70.350,70.350,NA,,
nest	QF14	20181121	22,2018-11-21 22:00:08,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_223401.avi,1897.770,22.0,Worker 4 (87),fillshoneypot,,POINT,70.465,70.465,NA,,
nest	QF14	20181114	22,2018-11-14 22:00:03,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181114_223245.avi,73.000,22.0,Queen (63),end,,POINT,72.168,72.168,NA,,
nest	QF14	20181119	14,2018-11-19 14:00:23,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181119_141813.avi,73.140,22.0,Queen (63),end,,POINT,73.136,73.136,NA,,
nest	QF14	20181121	22,2018-11-21 22:00:08,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_223401.avi,1897.770,22.0,Worker 4 (87),fillshoneypot,,POINT,77.234,77.234,NA,,
nest	QF14	20181121	15,2021-11-15 15:00:42,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_153312.avi,1789.090,22.0,Queen (63),broodmanipulate,,STATE,79.218,87.125,7.907,,
nest	QF14	20181121	15,2021-11-15 15:00:42,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_153312.avi,1789.090,22.0,Queen (63),incubate,,STATE,87.126,142.153,55.027,,
nest	QF14	20181119	3,2018-11-19 03:00:27,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181119_035801.avi,301.091,22.0,Queen (63),broodmanipulate,,STATE,93.455,98.136,4.681,,
nest	QF14	20181121	22,2018-11-21 22:00:08,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_223401.avi,1897.770,22.0,Worker 5 (91),fillshoneypot,,POINT,108.269,108.269,NA,,
nest	QF14	20181119	3,2018-11-19 03:00:27,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181119_035801.avi,301.091,22.0,Queen (63),incubate,,STATE,109.364,145.181,35.817,,
nest	QF14	20181121	3,2018-11-21 03:00:05,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_033131.avi,1863.500,22.0,Queen (63),broodmanipulate,,STATE,115.203,117.757,2.554,,
nest	QF14	20181121	3,2018-11-21 03:00:05,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_033131.avi,1863.500,22.0,Queen (63),broodmanipulate,,STATE,122.858,143.379,20.521,,
nest	QF14	20181121	3,2018-11-21 03:00:05,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_033131.avi,1863.500,22.0,Queen (63),broodmanipulate,,STATE,145.982,148.556,2.574,,
nest	QF14	20181121	3,2018-11-21 03:00:05,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_033131.avi,1863.500,22.0,Queen (63),broodmanipulate,,STATE,151.627,156.779,5.152,,
nest	QF14	20181121	15,2021-11-15 15:00:42,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_153312.avi,1789.090,22.0,Queen (63),broodmanipulate,,STATE,155.067,191.916,36.849,,
nest	QF14	20181121	15,2021-11-15 15:00:42,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_153312.avi,1789.090,22.0,Worker 1 (23),feedsbrood,,POINT,155.537,155.537,NA,,
nest	QF14	20181121	3,2018-11-21 03:00:05,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_033131.avi,1863.500,22.0,Queen (63),broodmanipulate,,STATE,162.980,168.629,5.649,,
nest	QF14	20181121	3,2018-11-21 03:00:05,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_033131.avi,1863.500,22.0,Queen (63),incubate,,STATE,168.630,215.853,47.223,,
nest	QF14	20181121	22,2018-11-21 22:00:08,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_223401.avi,1897.770,22.0,Queen (63),incubate,,STATE,191.881,323.669,131.788,,
nest	QF14	20181121	15,2021-11-15 15:00:42,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_153312.avi,1789.090,22.0,Queen (63),incubate,,STATE,191.917,206.266,14.349,,
nest	QF14	20181121	15,2021-11-15 15:00:42,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_153312.avi,1789.090,22.0,Queen (63),broodmanipulate,,STATE,206.267,248.939,42.672,,
nest	QF14	20181121	22,2018-11-21 22:00:08,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_223401.avi,1897.770,22.0,Worker 4 (87),feedsbrood,,POINT,216.279,216.279,NA,,
nest	QF14	20181121	3,2018-11-21 03:00:05,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_033131.avi,1863.500,22.0,Queen (63),broodmanipulate,,STATE,216.879,220.406,3.527,,
nest	QF14	20181121	3,2018-11-21 03:00:05,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_033131.avi,1863.500,22.0,Queen (63),broodmanipulate,,STATE,229.230,244.132,14.902,,
nest	QF14	20181121	3,2018-11-21 03:00:05,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_033131.avi,1863.500,22.0,Queen (63),broodmanipulate,,STATE,247.202,249.253,2.051,,
nest	QF14	20181121	15,2021-11-15 15:00:42,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_153312.avi,1789.090,22.0,Queen (63),incubate,,STATE,250.189,259.989,9.800,,
nest	QF14	20181121	3,2018-11-21 03:00:05,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_033131.avi,1863.500,22.0,Queen (63),broodmanipulate,,STATE,251.782,270.778,18.996,,
nest	QF14	20181121	15,2021-11-15 15:00:42,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_153312.avi,1789.090,22.0,Queen (63),broodmanipulate,,STATE,264.464,288.264,23.800,,
nest	QF14	20181121	3,2018-11-21 03:00:05,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_033131.avi,1863.500,22.0,Queen (63),broodmanipulate,,STATE,277.506,282.133,4.627,,
nest	QF14	20181121	3,2018-11-21 03:00:05,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_033131.avi,1863.500,22.0,Queen (63),broodmanipulate,,STATE,286.730,302.229,15.499,,
nest	QF14	20181121	15,2021-11-15 15:00:42,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_153312.avi,1789.090,22.0,Queen (63),incubate,,STATE,290.960,296.989,6.029,,
nest	QF14	20181121	15,2021-11-15 15:00:42,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_153312.avi,1789.090,22.0,Queen (63),broodmanipulate,,STATE,300.188,302.561,2.373,,
nest	QF14	20181119	3,2018-11-19 03:00:27,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181119_035801.avi,301.091,22.0,Queen (63),end,,POINT,301.091,301.091,NA,,
nest	QF14	20181121	22,2018-11-21 22:00:08,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_223401.avi,1897.770,22.0,Worker 5 (91),fillshoneypot,,POINT,301.842,301.842,NA,,
nest	QF14	20181121	3,2018-11-21 03:00:05,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_033131.avi,1863.500,22.0,Queen (63),end,,POINT,302.230,302.230,NA,,
nest	QF14	20181121	15,2021-11-15 15:00:42,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_153312.avi,1789.090,22.0,Queen (63),end,,POINT,302.562,302.562,NA,,
nest	QF14	20181121	22,2018-11-21 22:00:08,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_nestQF14_1_20181121_223401.avi,1897.770,22.0,Queen (63),broodmanipulate,,STATE,324.468,333.494,9.026,,
for	QF14	20181121	22,2018-11-21 22:00:53,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF14/05_forQF14_1_20181121_223602.avi,1779.000,25.0,Worker 5 (91),nectarforaging,,STATE,875.561,940.414,64.853,,
for	QF14	20181121	22,2018-11-21 22:00:53,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF14/05_forQF14_1_20181121_223602.avi,1779.000,25.0,Worker 4 (87),nectarforaging,,STATE,901.887,902.561,0.674,,
for	QF14	20181121	22,2018-11-21 22:00:53,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF14/05_forQF14_1_20181121_223602.avi,1779.000,25.0,Worker 4 (87),nectarforaging,,STATE,911.412,917.565,6.153,,
for	QF14	20181121	3,2018-11-21 03:00:50,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF14/05_forQF14_1_20181121_033312.avi,1758.760,25.0,Worker 1 (23),nectarforaging,,STATE,964.105,1026.889,62.784,,
for	QF14	20181121	22,2018-11-21 22:00:53,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF14/05_forQF14_1_20181121_223602.avi,1779.000,25.0,Worker 1 (23),nectarforaging,,STATE,1361.083,1450.937,89.854,,
