Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QT04	20180706	7,2018-07-06 07:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180706_072046.avi,3236.560,25.0,Queen (62),broodmanipulate,,STATE,44.979,47.553,2.574,,
nest	QT04	20180629	14,2018-06-29 14:00:29,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_143904.avi,3042.520,25.0,Queen (62),incubate,,STATE,50.800,76.480,25.680,,
nest	QT04	20180630	9,2018-06-30 09:00:24,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180630_094046.avi,3214.040,25.0,Queen (62),incubate,,STATE,52.040,82.120,30.080,,
nest	QT04	20180705	9,2018-07-05 09:00:15,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180705_090554.avi,3307.480,25.0,Queen (62),broodmanipulate,,STATE,56.120,60.800,4.680,,
nest	QT04	20180706	7,2018-07-06 07:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180706_072046.avi,3236.560,25.0,Queen (62),broodmanipulate,,STATE,63.525,64.531,1.006,,
nest	QT04	20180629	20,2018-06-29 20:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_203943.avi,3387.400,25.0,Queen (62),broodmanipulate,,STATE,64.502,227.903,163.401,,
nest	QT04	20180629	6,2018-06-29 06:00:35,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_063809.avi,2833.200,25.0,Queen (62),broodmanipulate,,STATE,65.480,79.920,14.440,,
nest	QT04	20180629	14,2018-06-29 14:00:29,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_143904.avi,3042.520,25.0,Worker 4 (41),other,,STATE,73.432,130.155,56.723,"worker tries to lay eggs, queen fights her off",
nest	QT04	20180629	14,2018-06-29 14:00:29,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_143904.avi,3042.520,25.0,Queen (62),broodmanipulate,,STATE,82.680,131.480,48.800,,
nest	QT04	20180706	4,2018-07-06 04:00:01,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180706_042037.avi,3347.920,25.0,Queen (62),incubate,,STATE,86.437,92.536,6.099,,
nest	QT04	20180706	7,2018-07-06 07:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180706_072046.avi,3236.560,25.0,Queen (62),broodmanipulate,,STATE,88.703,90.807,2.104,,
nest	QT04	20180630	8,2018-06-30 08:00:00,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180630_084042.avi,3196.800,25.0,Queen (62),incubate,,STATE,89.160,99.680,10.520,,
nest	QT04	20180706	2,2018-07-06 02:00:17,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180706_022029.avi,3333.200,25.0,Queen (62),broodmanipulate,,STATE,92.797,95.525,2.728,,
nest	QT04	20180705	19,2018-07-05 19:00:22,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180705_192007.avi,3373.960,25.0,Queen (62),broodmanipulate,,STATE,97.727,102.051,4.324,,
nest	QT04	20180630	21,2018-06-30 21:00:45,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180630_214139.avi,3210.960,25.0,Queen (62),incubate,,STATE,109.920,152.600,42.680,,
nest	QT04	20180706	7,2018-07-06 07:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180706_072046.avi,3236.560,25.0,Queen (62),incubate,,STATE,110.452,176.027,65.575,,
nest	QT04	20180629	20,2018-06-29 20:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_203943.avi,3387.400,25.0,Worker 4 (41),eatsbrood,,STATE,120.123,179.828,59.705,,
nest	QT04	20180630	3,2018-06-30 03:00:36,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180630_034026.avi,3463.600,25.0,Queen (62),broodmanipulate,,STATE,122.947,181.400,58.453,,
nest	QT04	20180629	6,2018-06-29 06:00:35,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_063809.avi,2833.200,25.0,Queen (62),incubate,,STATE,133.320,137.959,4.639,,
nest	QT04	20180706	4,2018-07-06 04:00:01,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180706_042037.avi,3347.920,25.0,Queen (62),incubate,,STATE,136.867,162.090,25.223,,
nest	QT04	20180630	8,2018-06-30 08:00:00,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180630_084042.avi,3196.800,25.0,Queen (62),incubate,,STATE,140.040,236.600,96.560,,
nest	QT04	20180629	14,2018-06-29 14:00:29,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_143904.avi,3042.520,25.0,Queen (62),broodmanipulate,,STATE,144.320,149.520,5.200,,
nest	QT04	20180629	6,2018-06-29 06:00:35,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_063809.avi,2833.200,25.0,Worker 1 (7),feedsbrood,,POINT,146.829,146.829,NA,,
nest	QT04	20180629	14,2018-06-29 14:00:29,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_143904.avi,3042.520,25.0,Queen (62),broodmanipulate,,STATE,154.840,159.800,4.960,,
nest	QT04	20180629	14,2018-06-29 14:00:29,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_143904.avi,3042.520,25.0,Queen (62),broodmanipulate,,STATE,161.320,178.840,17.520,,
nest	QT04	20180629	6,2018-06-29 06:00:35,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_063809.avi,2833.200,25.0,Queen (62),broodmanipulate,,STATE,168.640,177.640,9.000,,
nest	QT04	20180630	21,2018-06-30 21:00:45,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180630_214139.avi,3210.960,25.0,Queen (62),incubate,,STATE,171.280,291.560,120.280,,
nest	QT04	20180629	10,2018-06-29 10:00:31,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_103824.avi,2820.440,25.0,Queen (62),incubate,,STATE,172.520,268.960,96.440,,
nest	QT04	20180706	2,2018-07-06 02:00:17,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180706_022029.avi,3333.200,25.0,Queen (62),broodmanipulate,,STATE,181.578,184.302,2.724,,
nest	QT04	20180629	14,2018-06-29 14:00:29,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_143904.avi,3042.520,25.0,Queen (62),incubate,,STATE,181.960,216.920,34.960,,
nest	QT04	20180630	3,2018-06-30 03:00:36,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180630_034026.avi,3463.600,25.0,Queen (62),broodmanipulate,,STATE,188.199,207.473,19.274,,
nest	QT04	20180629	14,2018-06-29 14:00:29,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_143904.avi,3042.520,25.0,Queen (62),broodmanipulate,,STATE,228.880,234.320,5.440,,
nest	QT04	20180629	11,2019-06-29 11:00:39,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_113856.avi,2881.720,25.0,Queen (62),incubate,,STATE,233.724,236.973,3.249,,
nest	QT04	20180705	19,2018-07-05 19:00:22,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180705_192007.avi,3373.960,25.0,Queen (62),broodmanipulate,,STATE,235.330,238.064,2.734,,
nest	QT04	20180629	20,2018-06-29 20:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_203943.avi,3387.400,25.0,Queen (62),broodmanipulate,,STATE,236.730,250.704,13.974,,
nest	QT04	20180630	8,2018-06-30 08:00:00,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180630_084042.avi,3196.800,25.0,Queen (62),broodmanipulate,,STATE,240.800,293.240,52.440,,
nest	QT04	20180705	19,2018-07-05 19:00:22,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180705_192007.avi,3373.960,25.0,Queen (62),broodmanipulate,,STATE,253.229,306.655,53.426,,
nest	QT04	20180629	14,2018-06-29 14:00:29,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_143904.avi,3042.520,25.0,Queen (62),incubate,,STATE,256.320,300.359,44.039,,
nest	QT04	20180705	9,2018-07-05 09:00:15,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180705_090554.avi,3307.480,25.0,Queen (62),broodmanipulate,,STATE,260.240,267.640,7.400,,
nest	QT04	20180629	20,2018-06-29 20:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_203943.avi,3387.400,25.0,Queen (62),broodmanipulate,,STATE,262.051,299.257,37.206,,
nest	QT04	20180629	11,2019-06-29 11:00:39,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_113856.avi,2881.720,25.0,Queen (62),incubate,,STATE,265.652,301.822,36.170,,
nest	QT04	20180705	9,2018-07-05 09:00:15,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180705_090554.avi,3307.480,25.0,Queen (62),broodmanipulate,,STATE,271.920,274.600,2.680,,
nest	QT04	20180705	9,2018-07-05 09:00:15,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180705_090554.avi,3307.480,25.0,Queen (62),broodmanipulate,,STATE,282.440,300.279,17.839,,
nest	QT04	20180706	2,2018-07-06 02:00:17,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180706_022029.avi,3333.200,25.0,Queen (62),incubate,,STATE,289.182,316.380,27.198,,
nest	QT04	20180706	4,2018-07-06 04:00:01,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180706_042037.avi,3347.920,25.0,Queen (62),end,,POINT,300.135,300.135,NA,,
nest	QT04	20180629	10,2018-06-29 10:00:31,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_103824.avi,2820.440,25.0,Queen (62),end,,POINT,300.160,300.160,NA,,
nest	QT04	20180705	9,2018-07-05 09:00:15,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180705_090554.avi,3307.480,25.0,Queen (62),end,,POINT,300.280,300.280,NA,,
nest	QT04	20180629	14,2018-06-29 14:00:29,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_143904.avi,3042.520,25.0,Queen (62),end,,POINT,300.360,300.360,NA,,
nest	QT04	20180705	8,2018-07-05 08:00:29,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180705_080554.avi,3171.440,25.0,Queen (62),end,,POINT,300.400,300.400,NA,,
nest	QT04	20180630	9,2018-06-30 09:00:24,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180630_094046.avi,3214.040,25.0,Queen (62),end,,POINT,300.600,300.600,NA,,
nest	QT04	20180630	8,2018-06-30 08:00:00,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180630_084042.avi,3196.800,25.0,Queen (62),end,,POINT,301.040,301.040,NA,,
nest	QT04	20180629	11,2019-06-29 11:00:39,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_113856.avi,2881.720,25.0,Queen (62),end,,POINT,301.823,301.823,NA,,
nest	QT04	20180705	6,2018-07-05 06:00:48,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180705_060541.avi,3278.800,25.0,Queen (62),end,,POINT,302.203,302.203,NA,,
nest	QT04	20180629	6,2018-06-29 06:00:35,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180629_063809.avi,2833.200,25.0,Queen (62),end,,POINT,303.360,303.360,NA,,
nest	QT04	20180706	1,2018-07-06 01:00:18,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180706_012019.avi,3516.040,25.0,Queen (62),end,,POINT,303.600,303.600,NA,,
nest	QT04	20180630	21,2018-06-30 21:00:45,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180630_214139.avi,3210.960,25.0,Queen (62),end,,POINT,304.320,304.320,NA,,
nest	QT04	20180705	19,2018-07-05 19:00:22,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT04/05_nestQT04_1_20180705_192007.avi,3373.960,25.0,Queen (62),end,,POINT,306.656,306.656,NA,,
