Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QF09	20180816	5,2018-08-16 05:00:18,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_053544.avi,3601.800,25.0,Queen (90),incubate,,STATE,5.428,20.455,15.027,,
nest	QF09	20180811	5,2018-08-11 05:00:10,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180811_052502.avi,3597.000,25.0,Queen (90),broodmanipulate,,STATE,16.880,28.204,11.324,,
nest	QF09	20180812	6,2018-08-12 06:00:29,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180812_062733.avi,2520.720,25.0,Queen (90),broodmanipulate,,STATE,18.480,43.584,25.104,,
nest	QF09	20180816	5,2018-08-16 05:00:18,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_053544.avi,3601.800,25.0,Queen (90),broodmanipulate,,STATE,20.456,26.428,5.972,,
nest	QF09	20180816	5,2018-08-16 05:00:18,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_053544.avi,3601.800,25.0,Queen (90),broodmanipulate,,STATE,29.702,103.203,73.501,,
nest	QF09	20180816	1,2018-08-16 01:00:22,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_013529.avi,3562.680,25.0,Worker 1 (41),feedsbrood,,POINT,36.604,36.604,NA,,
nest	QF09	20180810	3,2018-08-10 03:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180810_033030.avi,3602.120,25.0,Worker 4 (51),broodmanipulate,,STATE,43.229,104.904,61.675,,
nest	QF09	20180812	6,2018-08-12 06:00:29,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180812_062733.avi,2520.720,25.0,Queen (90),broodmanipulate,,STATE,45.458,54.207,8.749,,
nest	QF09	20180810	3,2018-08-10 03:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180810_033030.avi,3602.120,25.0,Worker 5 (31),waxmanipulate,,STATE,69.876,299.928,230.052,,
nest	QF09	20180818	21,2018-08-18 21:00:14,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180818_211051.avi,2905.760,25.0,Worker 6 (11),feedsbrood,,POINT,85.690,85.690,NA,,
nest	QF09	20180812	6,2018-08-12 06:00:29,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180812_062733.avi,2520.720,25.0,Queen (90),incubate,,STATE,94.413,212.432,118.019,,
nest	QF09	20180818	21,2018-08-18 21:00:14,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180818_211051.avi,2905.760,25.0,Queen (90),incubate,,STATE,99.055,221.135,122.080,,
nest	QF09	20180810	3,2018-08-10 03:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180810_033030.avi,3602.120,25.0,Worker 4 (51),offbrood,,STATE,104.905,223.277,118.372,,
nest	QF09	20180811	19,2018-08-11 19:00:37,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180811_192612.avi,2578.360,25.0,Queen (90),incubate,,STATE,106.234,202.083,95.849,,
nest	QF09	20180816	5,2018-08-16 05:00:18,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_053544.avi,3601.800,25.0,Queen (90),broodmanipulate,,STATE,109.726,124.805,15.079,,
nest	QF09	20180816	5,2018-08-16 05:00:18,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_053544.avi,3601.800,25.0,Worker 5 (31),fillshoneypot,,POINT,114.153,114.153,NA,,
nest	QF09	20180818	21,2018-08-18 21:00:14,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180818_211051.avi,2905.760,25.0,Worker 6 (11),feedsbrood,,POINT,118.795,118.795,NA,,
nest	QF09	20180816	5,2018-08-16 05:00:18,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_053544.avi,3601.800,25.0,Queen (90),incubate,,STATE,124.806,140.531,15.725,,
nest	QF09	20180816	5,2018-08-16 05:00:18,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_053544.avi,3601.800,25.0,Queen (90),broodmanipulate,,STATE,156.156,200.480,44.324,,
nest	QF09	20180812	6,2018-08-12 06:00:29,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180812_062733.avi,2520.720,25.0,Worker 6 (11),laysegg,,STATE,174.000,175.253,1.253,,
nest	QF09	20180816	5,2018-08-16 05:00:18,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_053544.avi,3601.800,25.0,Queen (90),broodmanipulate,,STATE,204.256,224.255,19.999,,
nest	QF09	20180811	5,2018-08-11 05:00:10,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180811_052502.avi,3597.000,25.0,Queen (90),broodmanipulate,,STATE,205.125,210.777,5.652,,
nest	QF09	20180816	15,2018-08-16 15:00:08,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_153614.avi,2952.480,25.0,Queen (90),incubate,,STATE,206.252,216.530,10.278,,
nest	QF09	20180811	19,2018-08-11 19:00:37,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180811_192612.avi,2578.360,25.0,Queen (90),broodmanipulate,,STATE,213.641,258.045,44.404,,
nest	QF09	20180810	3,2018-08-10 03:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180810_033030.avi,3602.120,25.0,Worker 4 (51),broodmanipulate,,STATE,223.278,240.854,17.576,,
nest	QF09	20180818	21,2018-08-18 21:00:14,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180818_211051.avi,2905.760,25.0,Queen (90),broodmanipulate,,STATE,227.260,239.010,11.750,,
nest	QF09	20180816	5,2018-08-16 05:00:18,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_053544.avi,3601.800,25.0,Queen (90),broodmanipulate,,STATE,228.051,232.950,4.899,,
nest	QF09	20180816	5,2018-08-16 05:00:18,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_053544.avi,3601.800,25.0,Queen (90),broodmanipulate,,STATE,234.028,242.103,8.075,,
nest	QF09	20180810	3,2018-08-10 03:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180810_033030.avi,3602.120,25.0,Worker 4 (51),offbrood,,STATE,240.855,299.928,59.073,,
nest	QF09	20180811	9,2018-08-11 09:00:55,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180811_092508.avi,3600.600,25.0,Queen (90),broodmanipulate,,STATE,241.625,250.904,9.279,,
nest	QF09	20180818	21,2018-08-18 21:00:14,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180818_211051.avi,2905.760,25.0,Queen (90),incubate,,STATE,242.766,300.265,57.499,,
nest	QF09	20180816	5,2018-08-16 05:00:18,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_053544.avi,3601.800,25.0,Queen (90),broodmanipulate,,STATE,249.101,253.982,4.881,,
nest	QF09	20180816	5,2018-08-16 05:00:18,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_053544.avi,3601.800,25.0,Queen (90),broodmanipulate,,STATE,257.806,277.677,19.871,,
nest	QF09	20180811	19,2018-08-11 19:00:37,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180811_192612.avi,2578.360,25.0,Queen (90),incubate,,STATE,258.843,302.292,43.449,,
nest	QF09	20180811	5,2018-08-11 05:00:10,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180811_052502.avi,3597.000,25.0,Queen (90),broodmanipulate,,STATE,259.103,268.454,9.351,,
nest	QF09	20180816	15,2018-08-16 15:00:08,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_153614.avi,2952.480,25.0,Queen (90),broodmanipulate,,STATE,259.375,276.379,17.004,,
nest	QF09	20180810	3,2018-08-10 03:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180810_033030.avi,3602.120,25.0,Worker 3 (17),offbrood,,STATE,262.252,299.928,37.676,,
nest	QF09	20180816	5,2018-08-16 05:00:18,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_053544.avi,3601.800,25.0,Worker 4 (51),feedsbrood,,POINT,281.008,281.008,NA,,
nest	QF09	20180811	5,2018-08-11 05:00:10,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180811_052502.avi,3597.000,25.0,Queen (90),broodmanipulate,,STATE,281.256,303.402,22.146,,
nest	QF09	20180816	5,2018-08-16 05:00:18,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_053544.avi,3601.800,25.0,Queen (90),incubate,,STATE,281.453,303.078,21.625,,
nest	QF09	20180816	15,2018-08-16 15:00:08,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_153614.avi,2952.480,25.0,Queen (90),broodmanipulate,,STATE,284.130,295.904,11.774,,
nest	QF09	20180810	3,2018-08-10 03:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180810_033030.avi,3602.120,25.0,Queen (90),end,,POINT,299.929,299.929,NA,,
nest	QF09	20180810	3,2018-08-10 03:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180810_033030.avi,3602.120,25.0,Worker 1 (41),end,,POINT,299.929,299.929,NA,,
nest	QF09	20180810	3,2018-08-10 03:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180810_033030.avi,3602.120,25.0,Worker 3 (17),end,,POINT,299.929,299.929,NA,,
nest	QF09	20180810	3,2018-08-10 03:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180810_033030.avi,3602.120,25.0,Worker 4 (51),end,,POINT,299.929,299.929,NA,,
nest	QF09	20180810	3,2018-08-10 03:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180810_033030.avi,3602.120,25.0,Worker 5 (31),end,,POINT,299.929,299.929,NA,,
nest	QF09	20180810	3,2018-08-10 03:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180810_033030.avi,3602.120,25.0,Worker 6 (11),end,,POINT,299.929,299.929,NA,,
nest	QF09	20180810	3,2018-08-10 03:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180810_033030.avi,3602.120,25.0,Unknown,end,,POINT,299.929,299.929,NA,,
nest	QF09	20180816	1,2018-08-16 01:00:22,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_013529.avi,3562.680,25.0,Queen (90),end,,POINT,300.200,300.200,NA,,
nest	QF09	20180818	21,2018-08-18 21:00:14,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180818_211051.avi,2905.760,25.0,Queen (90),end,,POINT,300.266,300.266,NA,,
nest	QF09	20180810	23,2018-08-10 23:00:37,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180810_233124.avi,3600.800,25.0,Queen (90),end,,POINT,300.401,300.401,NA,,
nest	QF09	20180811	9,2018-08-11 09:00:55,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180811_092508.avi,3600.600,25.0,Queen (90),end,,POINT,300.452,300.452,NA,,
nest	QF09	20180812	6,2018-08-12 06:00:29,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180812_062733.avi,2520.720,25.0,Queen (90),end,,POINT,300.941,300.941,NA,,
nest	QF09	20180811	19,2018-08-11 19:00:37,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180811_192612.avi,2578.360,25.0,Queen (90),end,,POINT,302.293,302.293,NA,,
nest	QF09	20180816	5,2018-08-16 05:00:18,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180816_053544.avi,3601.800,25.0,Queen (90),end,,POINT,303.079,303.079,NA,,
nest	QF09	20180811	5,2018-08-11 05:00:10,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180811_052502.avi,3597.000,25.0,Queen (90),end,,POINT,303.403,303.403,NA,,
nest	QF09	20180811	8,2018-08-11 08:00:42,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_nestQF09_1_20180811_082507.avi,3598.280,25.0,Queen (90),end,,POINT,306.400,306.400,NA,,
for	QF09	20180811	9,2018-08-11 09:00:43,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF09/05_forQF09_1_20180811_091850.avi,2931.640,25.0,Unknown,nectarforaging,,STATE,2676.154,2845.459,169.305,,
