Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QA12	20181120	16,2018-11-20 16:00:39,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181120_165746.avi,75.360,25.0,Queen (91),broodmanipulate,,STATE,9.330,25.025,15.695,,
for	QA12	20181114	7,2018-11-14 07:00:39,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA12/05_forQA12_1_20181114_072531.avi,60.600,25.0,Queen (91),nectarforaging,,STATE,12.280,25.280,13.000,,
nest	QA12	20181121	12,2018-11-21 12:00:20,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_123214.avi,1655.480,25.0,No focal subject,incubate,,STATE,17.296,30.995,13.699,,
for	QA12	20181114	16,2018-11-14 16:00:47,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA12/05_forQA12_1_20181114_161704.avi,52.040,25.0,Queen (91),pollenforaging,,STATE,23.851,48.145,24.294,,
nest	QA12	20181113	13,2018-11-13 13:00:45,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181113_130937.avi,57.960,25.0,Queen (91),broodmanipulate,,STATE,24.736,50.107,25.371,,
nest	QA12	20181113	15,2018-11-13 15:00:03,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181113_151631.avi,50.000,25.0,Queen (91),incubate,,STATE,24.840,49.960,25.120,,
nest	QA12	20181120	16,2018-11-20 16:00:39,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181120_165746.avi,75.360,25.0,Queen (91),incubate,,STATE,25.026,48.185,23.159,,
nest	QA12	20181114	5,2019-03-04 10:56:56,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181114_051355.avi,55.600,25.0,Queen (91),incubate,,STATE,25.160,55.559,30.399,,
nest	QA12	20181119	3,2019-03-04 10:40:50,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181119_033929.avi,62.760,25.0,Queen (91),broodmanipulate,,STATE,27.251,31.214,3.963,,
nest	QA12	20181120	14,2018-11-20 14:00:41,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181120_145030.avi,71.520,25.0,Queen (91),broodmanipulate,,STATE,27.555,52.905,25.350,,
nest	QA12	20181121	23,2018-11-21 23:00:16,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_233346.avi,1752.160,25.0,Queen (91),broodmanipulate,,STATE,28.760,36.520,7.760,,
nest	QA12	20181121	18,2018-11-21 18:00:23,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_183305.avi,1663.280,25.0,Queen (91),feedsbrood,,POINT,31.024,31.024,NA,,
nest	QA12	20181119	3,2019-03-04 10:40:50,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181119_033929.avi,62.760,25.0,Queen (91),broodmanipulate,,STATE,39.166,44.344,5.178,,
nest	QA12	20181119	3,2019-03-04 10:40:50,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181119_033929.avi,62.760,25.0,Queen (91),incubate,,STATE,44.345,62.695,18.350,,
nest	QA12	20181120	6,2018-11-20 06:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181120_062332.avi,52.680,25.0,Queen (91),incubate,,STATE,47.807,52.246,4.439,,
nest	QA12	20181113	13,2018-11-13 13:00:45,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181113_130937.avi,57.960,25.0,Queen (91),incubate,,STATE,50.108,57.539,7.431,,
nest	QA12	20181120	16,2018-11-20 16:00:39,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181120_165746.avi,75.360,25.0,Queen (91),broodmanipulate,,STATE,51.875,75.011,23.136,,
for	QA12	20181120	14,2018-11-20 14:00:35,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA12/05_forQA12_1_20181120_142658.avi,69.560,25.0,Queen (91),nectarforaging,,STATE,52.992,69.269,16.277,,
nest	QA12	20181121	18,2018-11-21 18:00:23,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_183305.avi,1663.280,25.0,Queen (91),incubate,,STATE,54.126,167.413,113.287,,
nest	QA12	20181114	5,2019-03-04 10:56:56,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181114_051355.avi,55.600,25.0,Queen (91),end,,POINT,55.560,55.560,NA,,
nest	QA12	20181113	13,2018-11-13 13:00:45,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181113_130937.avi,57.960,25.0,Queen (91),end,,POINT,57.540,57.540,NA,,
nest	QA12	20181121	23,2018-11-21 23:00:16,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_233346.avi,1752.160,25.0,Queen (91),broodmanipulate,,STATE,60.800,89.120,28.320,,
nest	QA12	20181114	7,2018-11-14 07:00:46,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181114_072011.avi,63.840,25.0,Queen (91),end,,POINT,62.240,62.240,NA,,
nest	QA12	20181119	3,2019-03-04 10:40:50,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181119_033929.avi,62.760,25.0,Queen (91),end,,POINT,62.696,62.696,NA,,
nest	QA12	20181120	16,2018-11-20 16:00:39,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181120_165746.avi,75.360,25.0,Queen (91),feedsbrood,,POINT,72.380,72.380,NA,,
nest	QA12	20181120	16,2018-11-20 16:00:39,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181120_165746.avi,75.360,25.0,Queen (91),end,,POINT,74.915,74.915,NA,,
nest	QA12	20181121	12,2018-11-21 12:00:20,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_123214.avi,1655.480,25.0,No focal subject,broodmanipulate,,STATE,80.945,83.462,2.517,,
nest	QA12	20181121	23,2018-11-21 23:00:16,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_233346.avi,1752.160,25.0,Queen (91),broodmanipulate,,STATE,91.800,101.720,9.920,,
nest	QA12	20181121	12,2018-11-21 12:00:20,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_123214.avi,1655.480,25.0,No focal subject,broodmanipulate,,STATE,106.411,115.210,8.799,,
nest	QA12	20181121	23,2018-11-21 23:00:16,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_233346.avi,1752.160,25.0,Queen (91),incubate,,STATE,114.440,125.520,11.080,,
nest	QA12	20181121	12,2018-11-21 12:00:20,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_123214.avi,1655.480,25.0,No focal subject,incubate,,STATE,115.413,121.978,6.565,,
nest	QA12	20181121	23,2018-11-21 23:00:16,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_233346.avi,1752.160,25.0,Queen (91),broodmanipulate,,STATE,137.120,150.920,13.800,,
nest	QA12	20181121	12,2018-11-21 12:00:20,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_123214.avi,1655.480,25.0,No focal subject,incubate,,STATE,150.970,202.266,51.296,,
nest	QA12	20181121	23,2018-11-21 23:00:16,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_233346.avi,1752.160,25.0,Queen (91),incubate,,STATE,159.640,207.360,47.720,,
nest	QA12	20181121	18,2018-11-21 18:00:23,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_183305.avi,1663.280,25.0,Queen (91),broodmanipulate,,STATE,168.460,199.187,30.727,,
nest	QA12	20181121	12,2018-11-21 12:00:20,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_123214.avi,1655.480,25.0,No focal subject,incubate,,STATE,206.284,232.735,26.451,,
nest	QA12	20181121	18,2018-11-21 18:00:23,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_183305.avi,1663.280,25.0,Queen (91),incubate,,STATE,215.162,236.141,20.979,,
nest	QA12	20181121	12,2018-11-21 12:00:20,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_123214.avi,1655.480,25.0,No focal subject,incubate,,STATE,244.526,274.636,30.110,,
nest	QA12	20181121	18,2018-11-21 18:00:23,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_183305.avi,1663.280,25.0,Queen (91),broodmanipulate,,STATE,250.636,271.864,21.228,,
nest	QA12	20181121	23,2018-11-21 23:00:16,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_233346.avi,1752.160,25.0,Queen (91),incubate,,STATE,257.040,300.279,43.239,,
nest	QA12	20181121	18,2018-11-21 18:00:23,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_183305.avi,1663.280,25.0,Queen (91),incubate,,STATE,271.865,301.906,30.041,,
nest	QA12	20181121	23,2018-11-21 23:00:16,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_233346.avi,1752.160,25.0,Queen (91),end,,POINT,300.280,300.280,NA,,
nest	QA12	20181121	12,2018-11-21 12:00:20,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_123214.avi,1655.480,25.0,No focal subject,end,,POINT,300.364,300.364,NA,,
nest	QA12	20181121	18,2018-11-21 18:00:23,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA12/05_nestQA12_1_20181121_183305.avi,1663.280,25.0,Queen (91),end,,POINT,301.907,301.907,NA,,
