Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QA06	20180827	8,2018-08-27 08:00:30,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180827_084810.avi,1707.840,25.0,Queen,broodmanipulate,,STATE,130.128,140.426,10.298,,
nest	QA06	20180826	18,2018-08-26 18:00:55,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180826_184531.avi,2195.200,25.0,Queen,broodmanipulate,,STATE,134.315,161.561,27.246,,
nest	QA06	20180822	5,2018-08-22 05:00:36,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180822_052840.avi,3600.440,25.0,Queen,broodmanipulate,,STATE,136.455,299.500,163.045,,
nest	QA06	20180827	8,2018-08-27 08:00:30,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180827_084810.avi,1707.840,25.0,Queen,incubate,,STATE,142.579,233.746,91.167,,
nest	QA06	20180820	9,2018-08-20 09:00:49,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180820_090906.avi,1063.920,25.0,Queen,broodmanipulate,,STATE,143.791,181.045,37.254,,
nest	QA06	20180828	2,2018-08-28 02:00:52,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180828_020137.avi,2917.400,25.0,Queen,incubate,,STATE,150.746,299.881,149.135,,
nest	QA06	20180826	7,2018-08-26 07:00:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180826_074411.avi,2296.480,25.0,Queen,broodmanipulate,,STATE,151.652,302.003,150.351,,
nest	QA06	20180826	18,2018-08-26 18:00:55,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180826_184531.avi,2195.200,25.0,Queen,broodmanipulate,,STATE,181.986,196.357,14.371,,
nest	QA06	20180822	2,2018-08-22 02:00:21,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180822_022835.avi,3600.440,25.0,Queen,broodmanipulate,,STATE,194.280,300.959,106.679,,
nest	QA06	20180826	18,2018-08-26 18:00:55,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180826_184531.avi,2195.200,25.0,Queen,broodmanipulate,,STATE,206.559,219.360,12.801,,
nest	QA06	20180826	18,2018-08-26 18:00:55,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180826_184531.avi,2195.200,25.0,Queen,incubate,,STATE,219.361,324.855,105.494,,
nest	QA06	20180827	20,2018-08-27 20:00:03,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180827_205711.avi,3599.640,25.0,Queen,broodmanipulate,,STATE,232.105,234.701,2.596,,
nest	QA06	20180822	6,2018-08-22 06:00:40,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180822_062844.avi,3602.600,25.0,Queen,broodmanipulate,,STATE,238.026,244.978,6.952,,
nest	QA06	20180827	8,2018-08-27 08:00:30,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180827_084810.avi,1707.840,25.0,Queen,broodmanipulate,,STATE,238.646,242.926,4.280,,
nest	QA06	20180827	20,2018-08-27 20:00:03,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180827_205711.avi,3599.640,25.0,Queen,broodmanipulate,,STATE,242.931,255.664,12.733,,
nest	QA06	20180827	8,2018-08-27 08:00:30,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180827_084810.avi,1707.840,25.0,Queen,broodmanipulate,,STATE,246.171,248.345,2.174,,
nest	QA06	20180827	8,2018-08-27 08:00:30,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180827_084810.avi,1707.840,25.0,Queen,fillshoneypot,,POINT,252.528,252.528,NA,,
nest	QA06	20180827	8,2018-08-27 08:00:30,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180827_084810.avi,1707.840,25.0,Queen,broodmanipulate,,STATE,256.447,262.451,6.004,,
nest	QA06	20180827	20,2018-08-27 20:00:03,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180827_205711.avi,3599.640,25.0,Queen,incubate,,STATE,259.038,299.514,40.476,,
nest	QA06	20180822	6,2018-08-22 06:00:40,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180822_062844.avi,3602.600,25.0,Queen,broodmanipulate,,STATE,260.631,267.701,7.070,,
nest	QA06	20180822	6,2018-08-22 06:00:40,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180822_062844.avi,3602.600,25.0,Queen,broodmanipulate,,STATE,275.204,276.854,1.650,,
nest	QA06	20180827	8,2018-08-27 08:00:30,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180827_084810.avi,1707.840,25.0,Queen,broodmanipulate,,STATE,281.377,294.298,12.921,,
nest	QA06	20180828	2,2018-08-28 02:00:52,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180828_020137.avi,2917.400,25.0,Queen,end,,POINT,299.882,299.882,NA,,
nest	QA06	20180821	22,2018-08-21 22:00:42,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180821_222825.avi,3601.280,25.0,Queen,end,,POINT,300.120,300.120,NA,,
nest	QA06	20180821	21,2018-08-21 21:00:51,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180821_212822.avi,3601.760,25.0,Queen,end,,POINT,300.320,300.320,NA,,
nest	QA06	20180827	22,2018-08-27 22:00:43,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180827_225718.avi,3601.840,25.0,Queen,end,,POINT,300.404,300.404,NA,,
nest	QA06	20180821	21,2018-08-21 21:00:51,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180821_212822.avi,3601.760,25.0,Queen,end,,POINT,300.840,300.840,NA,,
nest	QA06	20180822	2,2018-08-22 02:00:21,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180822_022835.avi,3600.440,25.0,Queen,end,,POINT,300.960,300.960,NA,,
nest	QA06	20180826	7,2018-08-26 07:00:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180826_074411.avi,2296.480,25.0,Queen,end,,POINT,302.004,302.004,NA,,
nest	QA06	20180826	10,2018-08-26 10:00:12,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180826_104433.avi,2384.320,25.0,Queen,end,,POINT,302.729,302.729,NA,,
nest	QA06	20180827	8,2018-08-27 08:00:30,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180827_084810.avi,1707.840,25.0,Queen,end,,POINT,302.946,302.946,NA,,
nest	QA06	20180820	9,2018-08-20 09:00:49,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180820_090906.avi,1063.920,25.0,Queen,end,,POINT,308.020,308.020,NA,,
nest	QA06	20180826	18,2018-08-26 18:00:55,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180826_184531.avi,2195.200,25.0,Queen,end,,POINT,324.856,324.856,NA,,
for	QA06	20180826	10,2018-08-26 10:00:26,G:/My Drive/AllRounds/QA/QA06/05_forQA06_1_20180826_104336.avi,2404.000,25.0,Queen,nectarforaging,,STATE,360.016,469.540,109.524,,
for	QA06	20180822	16,2018-08-22 16:00:16,G:/My Drive/AllRounds/QA/QA06/05_forQA06_1_20180822_165623.avi,2535.600,25.0,Queen,nectarforaging,,STATE,626.748,672.699,45.951,,
for	QA06	20180826	7,2018-06-26 07:00:12,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA06/05_forQA06_1_20180826_074315.avi,2296.520,25.0,Queen,nectarforaging,,STATE,1200.540,1205.217,4.677,,
for	QA06	20180822	5,2018-08-22 05:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA06/05_forQA06_1_20180822_052737.avi,3600.120,25.0,Queen,nectarforaging,,STATE,1668.280,1765.202,96.922,,
for	QA06	20180828	2,2018-08-28 02:00:37,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA06/05_forQA06_1_20180828_020059.avi,2872.960,25.0,Queen,nectarforaging,,STATE,2210.180,2344.454,134.274,,
for	QA06	20180822	6,2018-08-22 06:00:10,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA06/05_forQA06_1_20180822_062739.avi,3602.320,25.0,Queen,nectarforaging,,STATE,3020.936,3034.914,13.978,,
for	QA06	20180827	20,2018-08-27 20:00:31,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA06/05_forQA06_1_20180827_205729.avi,3601.840,25.0,Queen,nectarforaging,,STATE,3559.203,3601.533,42.330,,
