Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QT13	20181110	19,2018-11-10 19:00:36,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181110_194157.avi,1093.240,25.0,Worker 2 (47),feedsbrood,,POINT,88.188,88.188,NA,,
nest	QT13	20181109	0,2018-11-09 00:00:45,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_002200.avi,1807.440,25.0,Queen (45),broodmanipulate,,STATE,90.880,99.120,8.240,,
nest	QT13	20181108	0,2018-11-08 00:00:00,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181108_003439.avi,1891.960,25.0,Queen (45),broodmanipulate,,STATE,96.141,105.372,9.231,,
nest	QT13	20181109	14,2018-11-09 14:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_142927.avi,746.240,25.0,Queen (45),incubate,,STATE,106.427,283.046,176.619,,
nest	QT13	20181110	21,2018-11-10 21:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181110_214236.avi,1196.960,25.0,Queen (45),incubate,,STATE,108.199,164.242,56.043,,
nest	QT13	20181108	0,2018-11-08 00:00:00,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181108_003439.avi,1891.960,25.0,Queen (45),broodmanipulate,,STATE,111.018,118.771,7.753,,
nest	QT13	20181109	9,2018-11-09 09:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_092339.avi,1122.520,25.0,Queen (45),broodmanipulate,,STATE,114.576,116.725,2.149,,
nest	QT13	20181108	0,2018-11-08 00:00:00,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181108_003439.avi,1891.960,25.0,Queen (45),incubate,,STATE,118.772,187.576,68.804,,
nest	QT13	20181109	0,2018-11-09 00:00:45,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_002200.avi,1807.440,25.0,Queen (45),incubate,,STATE,133.520,150.559,17.039,,
nest	QT13	20181109	9,2018-11-09 09:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_092339.avi,1122.520,25.0,Queen (45),broodmanipulate,,STATE,136.147,137.250,1.103,,
nest	QT13	20181110	19,2018-11-10 19:00:36,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181110_194157.avi,1093.240,25.0,Worker 3 (99),feedsbrood,,POINT,143.225,143.225,NA,,
nest	QT13	20181109	0,2018-11-09 00:00:45,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_002200.avi,1807.440,25.0,Queen (45),broodmanipulate,,STATE,150.560,157.119,6.559,,
nest	QT13	20181109	0,2018-11-09 00:00:45,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_002200.avi,1807.440,25.0,Queen (45),incubate,,STATE,157.120,300.119,142.999,,
nest	QT13	20181108	0,2018-11-08 00:00:00,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181108_003439.avi,1891.960,25.0,Worker 3 (99),feedsbrood,,POINT,168.700,168.700,NA,,
nest	QT13	20181108	0,2018-11-08 00:00:00,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181108_003439.avi,1891.960,25.0,Queen (45),broodmanipulate,,STATE,190.651,193.771,3.120,,
nest	QT13	20181108	0,2018-11-08 00:00:00,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181108_003439.avi,1891.960,25.0,Queen (45),broodmanipulate,,STATE,197.377,205.050,7.673,,
nest	QT13	20181110	21,2018-11-10 21:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181110_214236.avi,1196.960,25.0,Queen (45),broodmanipulate,,STATE,203.013,204.565,1.552,,
nest	QT13	20181108	0,2018-11-08 00:00:00,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181108_003439.avi,1891.960,25.0,Queen (45),broodmanipulate,,STATE,206.622,266.571,59.949,,
nest	QT13	20181110	21,2018-11-10 21:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181110_214236.avi,1196.960,25.0,Queen (45),incubate,,STATE,225.141,228.715,3.574,,
nest	QT13	20181110	21,2018-11-10 21:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181110_214236.avi,1196.960,25.0,Queen (45),incubate,,STATE,244.762,282.575,37.813,,
nest	QT13	20181109	13,2018-11-09 13:00:55,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_130726.avi,796.800,25.0,Queen (45),incubate,,STATE,249.413,270.465,21.052,,
nest	QT13	20181109	0,2018-11-09 00:00:45,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_002200.avi,1807.440,25.0,Worker 1 (3),feedsbrood,,POINT,249.947,249.947,NA,,
nest	QT13	20181108	0,2018-11-08 00:00:00,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181108_003439.avi,1891.960,25.0,Queen (45),broodmanipulate,,STATE,269.620,304.125,34.505,,
nest	QT13	20181108	22,2020-01-09 16:15:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181108_222124.avi,1761.560,25.0,Queen (45),broodmanipulate,,STATE,273.327,278.951,5.624,,
nest	QT13	20181109	13,2018-11-09 13:00:55,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_130726.avi,796.800,25.0,Queen (45),broodmanipulate,,STATE,274.414,279.614,5.200,,
nest	QT13	20181109	4,2018-11-09 04:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_042250.avi,1825.600,25.0,Queen (45),incubate,,STATE,275.451,283.176,7.725,,
nest	QT13	20181108	9,2018-11-08 09:00:37,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181108_093628.avi,1851.960,25.0,Worker 3 (99),feedsbrood,,POINT,276.205,276.205,NA,,
nest	QT13	20181109	13,2018-11-09 13:00:55,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_130726.avi,796.800,25.0,Queen (45),incubate,,STATE,279.615,298.634,19.019,,
nest	QT13	20181110	21,2018-11-10 21:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181110_214236.avi,1196.960,25.0,Queen (45),broodmanipulate,,STATE,282.576,302.099,19.523,,
nest	QT13	20181108	9,2018-11-08 09:00:37,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181108_093628.avi,1851.960,25.0,Worker 2 (47),feedsbrood,,POINT,282.828,282.828,NA,,
nest	QT13	20181109	9,2018-11-09 09:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_092339.avi,1122.520,25.0,Queen (45),incubate,,STATE,293.465,303.170,9.705,,
nest	QT13	20181109	0,2018-11-09 00:00:45,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_002200.avi,1807.440,25.0,Queen (45),end,,POINT,300.120,300.120,NA,,
nest	QT13	20181108	22,2020-01-09 16:15:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181108_222124.avi,1761.560,25.0,Queen (45),broodmanipulate,,STATE,301.125,303.226,2.101,,
nest	QT13	20181110	21,2018-11-10 21:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181110_214236.avi,1196.960,25.0,Queen (45),end,,POINT,302.100,302.100,NA,,
nest	QT13	20181109	13,2018-11-09 13:00:55,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_130726.avi,796.800,25.0,Queen (45),end,,POINT,302.296,302.296,NA,,
nest	QT13	20181109	9,2018-11-09 09:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181109_092339.avi,1122.520,25.0,Queen (45),end,,POINT,303.171,303.171,NA,,
nest	QT13	20181108	0,2018-11-08 00:00:00,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT13/05_nestQT13_1_20181108_003439.avi,1891.960,25.0,Queen (45),end,,POINT,304.126,304.126,NA,,
